State,City,Title,Company,Posted,Location
OH,Columbus,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Columbus, OH"
OH,Columbus,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Columbus, OH"
OH,Columbus,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Columbus, OH"
OH,Cincinnati,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Cincinnati, OH"
OH,Toledo,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Toledo, OH"
OH,Columbus,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Columbus, OH"
OH,Cleveland,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Cleveland, OH"
OH,Columbus,Data Scientist II - IS Clinical Innovations,Nationwide Children's Hospital,"June 1, 2023","Columbus, OH"
OH,Columbus,Data Scientist - Secret Clearance - Remote,MindPoint Group,"June 16, 2023","Columbus, OH"
OH,Columbus,Consumer & Community Banking - Data and Analytics - Chief Data Scientist Office - Data Scientist Associate Senior,JPMorgan Chase,"June 11, 2023","Columbus, OH"
OH,Cincinnati,"Data Scientist, Master's Degree (Machine Learning and Operations Research)Procter & Gamble",,"April 30, 2023","Cincinnati, OH"
OH,Dayton,"Data Scientist - ELSYS - On Site- Dayton, Ohio - (Open Rank)Georgia Institute of Technology",,"May 4, 2023","Dayton, OH"
OH,DUBLIN,"Director, Data Science & Analytics","OCLC, Inc.","June 11, 2023","DUBLIN, OH"
OH,Cincinnati,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Cincinnati, OH"
OH,Cincinnati,Data Engineer,Humana,"June 20, 2023","Cincinnati, OH"
OH,Dayton,Knowledge Graph Database Scientist,Altamira,"June 9, 2023","Dayton, OH"
OH,Dayton,LEAD ANALYST - LEAD SCIENTIST - PRINCIPAL ANALYST- ARTIFICIAL INTELLIGENCE SCIENTISTSouthwest Research Institute,,"June 7, 2023","Dayton, OH"
OH,Columbus,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Columbus, OH"
OH,Columbus,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Columbus, OH"
OH,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, OH"
OH,Columbus,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Columbus, OH"
OH,Columbus,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Columbus, OH"
OH,Columbus,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Columbus, OH"
OH,Columbus,"Senior Engineer, Business Intelligence Visualization",Chipotle Mexican Grill,"June 15, 2023","Columbus, OH"
OH,Columbus,Data Analytics Consultant,Guidehouse,"June 8, 2023","Columbus, OH"
OH,Columbus,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Columbus, OH"
OH,Columbus,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Columbus, OH"
OH,Beavercreek,Artificial Intelligence / Machine Learning Engineer - Jr,Riverside Research Institute,"May 18, 2023","Beavercreek, OH"
OH,Beavercreek,Artificial Intelligence / Machine Learning Engineer - Sr,Riverside Research Institute,"May 18, 2023","Beavercreek, OH"
OH,Cleveland,Senior Analytics Engineer,"ElasticSearch, Inc.","May 12, 2023","Cleveland, OH"
OH,Beavercreek,Artificial Intelligence / Machine Learning Engineer,Riverside Research Institute,"May 11, 2023","Beavercreek, OH"
OH,Wright-Patterson Air Force Base,Machine Learning Engineer,"Applied Research Solutions, Inc.","April 28, 2023","Wright-Patterson Air Force Base, OH"
OK,Oklahoma City,Sr. Data Scientist,Paycom Online,"May 23, 2023","Oklahoma City, OK"
OK,Tulsa,Lead NLP Data Scientist,Humana,"June 1, 2023","Tulsa, OK"
OK,Tulsa,Lead NLP Data Scientist,Humana,"June 4, 2023","Tulsa, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Oklahoma City, OK"
OK,Oklahoma City,Senior Data Scientist,Pearson,"June 3, 2023","Oklahoma City, OK"
OK,Oklahoma City,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Oklahoma City, OK"
OK,Oklahoma City,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Oklahoma City, OK"
OK,Oklahoma City,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Tech Excellence Data Scientist, Junior",Booz Allen Hamilton,"June 13, 2023","Oklahoma City, OK"
OK,Oklahoma City,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Oklahoma City, OK"
OK,Oklahoma City,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Oklahoma City, OK"
OK,Oklahoma City,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Oklahoma City, OK"
OK,Oklahoma City,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Oklahoma City, OK"
OK,Oklahoma City,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Oklahoma City, OK"
OK,Oklahoma City,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Oklahoma City, OK"
OK,Tulsa,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Tulsa, OK"
OK,Oklahoma City,Senior Data Scientist - REQ001119_43245530923_35-3175The,CollegeBoard,"May 31, 2023","Oklahoma City, OK"
OK,Tulsa,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Tulsa, OK"
OK,Oklahoma City,PRINCIPAL SCIENTIST - STAFF SCIENTIST - ARTIFICIAL INTELLIGENCE SUBJECT MATTER EXPERT - 16-01328_38236598419_0-2443Southwest Research Institute,,"June 13, 2023","Oklahoma City, OK"
OK,Tulsa,Data Engineer,Humana,"June 20, 2023","Tulsa, OK"
OK,Oklahoma City,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Oklahoma City, OK"
OK,Oklahoma City,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Oklahoma City, OK"
OK,Oklahoma City,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Oklahoma City, OK"
OK,Oklahoma City,Data Analytics Consultant,Guidehouse,"June 8, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Governance Analyst II / Oklahoma City, OKMotion Recruitment Partners",,"May 27, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Oklahoma City, OK"
OK,Oklahoma City,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Oklahoma City, OK"
OR,Salem,Lead NLP Data Scientist,Humana,"June 1, 2023","Salem, OR"
OR,Salem,Lead NLP Data Scientist,Humana,"June 4, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Salem, OR"
OR,Salem,Senior Data Scientist,Pearson,"June 3, 2023","Salem, OR"
OR,Salem,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Salem, OR"
OR,Salem,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Salem, OR"
OR,Salem,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Salem, OR"
OR,Salem,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Salem, OR"
OR,Salem,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Salem, OR"
OR,Salem,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Salem, OR"
OR,Salem,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Salem, OR"
OR,Salem,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Salem, OR"
OR,Salem,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Salem, OR"
OR,Portland,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Portland, OR"
OR,Remote,Sr. Data Scientist – Digital Marketing,BECU,"May 25, 2023","Remote, OR"
OR,Salem,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Salem, OR"
OR,Salem,Data Engineer,Humana,"June 20, 2023","Salem, OR"
OR,Salem,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Salem, OR"
OR,Salem,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Salem, OR"
OR,Salem,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Salem, OR"
OR,Salem,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Salem, OR"
OR,Salem,Data Analytics Consultant,Guidehouse,"June 8, 2023","Salem, OR"
OR,Salem,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Salem, OR"
OR,Salem,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Salem, OR"
PA,Philadelphia,Data Scientist,Clarivate Analytics (US) LLC,"June 21, 2023","Philadelphia, PA"
PA,University Park,Data Scientist,Pennsylvania State University,"May 23, 2023","University Park, PA"
PA,Philadelphia,Data Scientist,Drexel University,"May 24, 2023","Philadelphia, PA"
PA,Philadelphia,Data Scientist,CADENT,"June 13, 2023","Philadelphia, PA"
PA,Reading,Data Scientist,Penske,"May 11, 2023","Reading, PA"
PA,Pittsburgh,Data Scientist,Govini,"May 17, 2023","Pittsburgh, PA"
PA,Malvern,Data Scientist,Vanguard,"June 12, 2023","Malvern, PA"
PA,Mechanicsburg,Data Scientist,Deloitte,"June 9, 2023","Mechanicsburg, PA"
PA,Ft. Washington,Data Scientist,Noblis,"May 13, 2023","Ft. Washington, PA"
PA,Allentown,"DATA SCIENTISTAir Products and Chemicals, Inc.",,"May 23, 2023","Allentown, PA"
PA,Philadelphia,Data Scientist - 352453ACE American Insurance Company,,"June 14, 2023","Philadelphia, PA"
PA,Chesterbrook,Senior Data Scientist,Boomi L.P.,"June 21, 2023","Chesterbrook, PA"
PA,Pittsburgh,"Specialist, Data Scientist",BNY Mellon,"May 4, 2023","Pittsburgh, PA"
PA,Pittsburgh,Data Scientist_23004161University of Pittsburgh,,"June 16, 2023","Pittsburgh, PA"
PA,Pittsburgh,Data Scientist I_23003885University of Pittsburgh,,"May 23, 2023","Pittsburgh, PA"
PA,Pittsburgh,Lead NLP Data Scientist,Humana,"June 1, 2023","Pittsburgh, PA"
PA,Pittsburgh,Lead NLP Data Scientist,Humana,"June 4, 2023","Pittsburgh, PA"
PA,Harrisburg,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Harrisburg, PA"
PA,Blue Bell,"Data Scientist 2Pharmaceutical Research Associates, Inc.",,"May 31, 2023","Blue Bell, PA"
PA,Pittsburgh,"Senior Specialist, Data Scientist",BNY Mellon,"June 6, 2023","Pittsburgh, PA"
PA,Philadelphia,NLP Data Scientist IIThe Children's Hospital of Philadelphia,,"June 8, 2023","Philadelphia, PA"
PA,Malvern,Senior Data Scientist,Vanguard,"June 14, 2023","Malvern, PA"
PA,Harrisburg,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Harrisburg, PA"
PA,PHILADELPHIA,Sr Data Scientist (Hybrid)Exelon,,"June 20, 2023","PHILADELPHIA, PA"
PA,Harrisburg,Senior Data Scientist,Pearson,"June 3, 2023","Harrisburg, PA"
PA,Philadelphia,1634-Data Scientist 2Comcast,,"June 14, 2023","Philadelphia, PA"
PA,Mechanicsburg,Senior Data Scientist,Deloitte,"June 10, 2023","Mechanicsburg, PA"
PA,Philadelphia,Data Scientist IIComcast,,"June 16, 2023","Philadelphia, PA"
PA,Harrisburg,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Harrisburg, PA"
PA,Harrisburg,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Harrisburg, PA"
PA,Harrisburg,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Harrisburg, PA"
PA,Philadelphia,Senior Data Scientist,GlaxoSmithKline LLC,"May 19, 2023","Philadelphia, PA"
PA,Philadelphia,Data Scientist IIThe Children's Hospital of Philadelphia,,"May 17, 2023","Philadelphia, PA"
PA,Pittsburgh,Senior Data Scientist,BNY Mellon,"May 4, 2023","Pittsburgh, PA"
PA,Moon Township,Principal Data Scientist,ServiceLink,"May 1, 2023","Moon Township, PA"
PA,Pittsburgh,Senior Data Scientist,Fortive Corporation,"June 1, 2023","Pittsburgh, PA"
PA,Berwyn,Healthcare Data Scientist,"Milliman, Inc.","June 10, 2023","Berwyn, PA"
PA,Berwyn,Healthcare Data Scientist,"Milliman, Inc.","April 25, 2023","Berwyn, PA"
PA,Pittsburgh,Data Scientist - Clearance Required,LMI,"June 16, 2023","Pittsburgh, PA"
PA,Pittsburgh,Medical Data Scientist I_23004360University of Pittsburgh,,"June 10, 2023","Pittsburgh, PA"
PA,Philadelphia,Data Scientist - Real World Data,Clarivate Analytics (US) LLC,"June 7, 2023","Philadelphia, PA"
PA,Philadelphia,Senior Data Scientist - Real World Data,Clarivate Analytics (US) LLC,"June 7, 2023","Philadelphia, PA"
PA,Reading,Data Scientist (SAS experience preferred)Penske,,"May 18, 2023","Reading, PA"
PA,Philadelphia,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Philadelphia, PA"
PA,Harrisburg,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Harrisburg, PA"
PA,Harrisburg,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Harrisburg, PA"
PA,Harrisburg,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Harrisburg, PA"
PA,Harrisburg,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Harrisburg, PA"
PA,Harrisburg,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Harrisburg, PA"
PA,Philadelphia,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Philadelphia, PA"
PA,Pittsburgh,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Pittsburgh, PA"
PA,Philadelphia,"Data Scientist, Wharton Graduate Student Affairs",University of Pennsylvania,"June 16, 2023","Philadelphia, PA"
PA,Harrisburg,Data Scientist - Secret Clearance - Remote,MindPoint Group,"June 16, 2023","Harrisburg, PA"
PA,Philadelphia,Senior Data Scientist - Digitization Center (Hybrid)The Federal Reserve Bank of Philadelphia,,"June 6, 2023","Philadelphia, PA"
PA,Woonsocket,Lead Data Scientist - Retail Payer Analytics,CVS Health,"May 8, 2023","Woonsocket, PA"
PA,Philadelphia,Data Scientist/Senior Analyst - Digitization Center (Hybrid)The Federal Reserve Bank of Philadelphia,,"June 6, 2023","Philadelphia, PA"
PA,West Point,"Director (Principal Scientist), Real-World Evidence - Data Strategy & Partnerships",Merck,"June 21, 2023","West Point, PA"
PA,Pittsburgh,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Pittsburgh, PA"
PA,Philadelphia,Machine Learning Engineer - 354858ACE American Insurance Company,,"June 8, 2023","Philadelphia, PA"
PA,Pittsburgh,Data Engineer,Humana,"June 20, 2023","Pittsburgh, PA"
PA,Philadelphia,Analytics Engineer - Multiple Positions,The Children's Hospital of Philadelphia,"May 4, 2023","Philadelphia, PA"
PA,Harrisburg,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Harrisburg, PA"
PA,Harrisburg,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Harrisburg, PA"
