State,City,Title,Company,Posted,Location
NC,Raleigh,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Raleigh, NC"
NC,Raleigh,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Raleigh, NC"
NC,Raleigh,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Raleigh, NC"
NC,Raleigh,Senior Data Scientist,Microsoft Corporation,"May 3, 2023","Raleigh, NC"
NC,Raleigh,Cleared Data Scientist,Guidehouse,"April 6, 2023","Raleigh, NC"
NC,Durham,Lead Data Scientist,The Clorox Company,"May 17, 2023","Durham, NC"
NC,Burlington,Principal Data Scientist,Labcorp,"May 13, 2023","Burlington, NC"
NC,Durham,Principal Data Scientist,Labcorp,"May 13, 2023","Durham, NC"
NC,Raleigh,Principal Data Scientist,Labcorp,"May 13, 2023","Raleigh, NC"
NC,Charlotte,Data Scientist ITruist,,"May 23, 2023","Charlotte, NC"
NC,Raleigh,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Raleigh, NC"
NC,Charlotte,Sr Data Scientist - Io,TLowe's,"May 4, 2023","Charlotte, NC"
NC,Charlotte,Strategic Workforce Planning Data Scientist,Truist,"June 2, 2023","Charlotte, NC"
NC,Raleigh,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Raleigh, NC"
NC,Charlotte,Data Scientist - Stores MLLowe's,,"May 17, 2023","Charlotte, NC"
NC,Charlotte,Data Scientist III- Data Management and Analytics,Truist,"April 21, 2023","Charlotte, NC"
NC,Raleigh,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Raleigh, NC"
NC,Raleigh,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Raleigh, NC"
NC,Raleigh,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Raleigh, NC"
NC,Raleigh,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Raleigh, NC"
NC,Raleigh,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Raleigh, NC"
NC,Raleigh,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Raleigh, NC"
NC,Raleigh,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Raleigh, NC"
NC,Raleigh,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Raleigh, NC"
NC,Raleigh,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Raleigh, NC"
NC,Greensboro,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Greensboro, NC"
NC,Charlotte,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Charlotte, NC"
NC,Raleigh,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Raleigh, NC"
NC,Raleigh,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Raleigh, NC"
NC,Raleigh,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Raleigh, NC"
NC,Durham,Senior Data Scientist (Forecasting and ML Ops)The Clorox Company,,"May 12, 2023","Durham, NC"
NC,Raleigh,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Raleigh, NC"
NC,Raleigh,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Raleigh, NC"
NC,Charlotte,Data Scientist - Computer Vision Expert,Lowe's,"May 3, 2023","Charlotte, NC"
NC,Raleigh,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Raleigh, NC"
NC,Concord,Senior Data Scientist - Motorsports - Artificial Intelligence and Machine Learning,General Motors,"June 2, 2023","Concord, NC"
NC,Charlotte,Sr Data Scientist - Content Recommendation / Personalization specialist,Lowe's,"May 3, 2023","Charlotte, NC"
NC,Raleigh,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Raleigh, NC"
NC,Charlotte,Business Intelligence Engineer,Humana,"May 31, 2023","Charlotte, NC"
NC,Raleigh,Machine Learning Engineer Intern - Remote US Fall 2023Splunk,,"May 26, 2023","Raleigh, NC"
NC,Raleigh,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Raleigh, NC"
NC,Raleigh,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Raleigh, NC"
NC,charlotte,data engineer,Randstad US,"May 18, 2023","charlotte, NC"
NC,Raleigh,Senior Data Engineer,Charles River Laboratories,"May 5, 2023","Raleigh, NC"
NC,Morrisville,Senior Data Engineer,Charles River Laboratories,"May 5, 2023","Morrisville, NC"
NC,Raleigh,Data Science Associate,"Gilead Sciences, Inc.","April 29, 2023","Raleigh, NC"
NC,Raleigh,Data Analytics Specialist,Cadmus,"April 19, 2023","Raleigh, NC"
NC,Raleigh,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Raleigh, NC"
ND,Bismarck,Data Scientist,Ford Motor Company,"May 13, 2023","Bismarck, ND"
ND,Fargo,Senior Data Scientist,Humana,"May 25, 2023","Fargo, ND"
ND,Fargo,Lead NLP Data Scientist,Humana,"June 1, 2023","Fargo, ND"
ND,Bismarck,Senior Data Scientist,Pearson,"June 3, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Bismarck, ND"
ND,Bismarck,Cleared Data Scientist,Guidehouse,"April 6, 2023","Bismarck, ND"
ND,Bismarck,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Bismarck, ND"
ND,Bismarck,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Bismarck, ND"
ND,Bismarck,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Bismarck, ND"
ND,Bismarck,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Bismarck, ND"
ND,Bismarck,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Bismarck, ND"
ND,Bismarck,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Bismarck, ND"
ND,Bismarck,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Bismarck, ND"
ND,Bismarck,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Bismarck, ND"
ND,Fargo,Business Intelligence Engineer,Humana,"May 31, 2023","Fargo, ND"
ND,Bismarck,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Bismarck, ND"
ND,Bismarck,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Bismarck, ND"
ND,Bismarck,Data Analytics Specialist,Cadmus,"April 19, 2023","Bismarck, ND"
ND,Bismarck,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Bismarck, ND"
OH,Dayton,Data Scientist,Booz Allen Hamilton,"May 8, 2023","Dayton, OH"
OH,Dayton,Data Scientist,ALTAMIRA TECHNOLOGIES CORPORATION,"May 12, 2023","Dayton, OH"
OH,Dayton,Data Scientist,Altamira,"May 10, 2023","Dayton, OH"
OH,Columbus,Data Scientist,HEXION INC.,"May 11, 2023","Columbus, OH"
OH,Dayton,Data Scientist,BOOZ ALLEN HAMILTON INC,"May 10, 2023","Dayton, OH"
OH,Columbus,Data Scientist,Ford Motor Company,"May 13, 2023","Columbus, OH"
OH,Cincinnati,Data Scientist,Deloitte,"April 22, 2023","Cincinnati, OH"
OH,Cleveland,Data Scientist,Deloitte,"April 22, 2023","Cleveland, OH"
OH,Dayton,Data Scientist,Deloitte,"April 22, 2023","Dayton, OH"
OH,Columbus,Data Scientist,Deloitte,"April 22, 2023","Columbus, OH"
OH,Columbus,Senior Data Scientist,The College Entrance Examination Board,"June 3, 2023","Columbus, OH"
OH,Lima,Senior Data Scientist,Humana,"May 25, 2023","Lima, OH"
OH,Canton,Senior Data Scientist,Humana,"May 25, 2023","Canton, OH"
OH,Cincinnati,Senior Data Scientist,Humana,"May 25, 2023","Cincinnati, OH"
OH,Columbus,Senior Data Scientist,Humana,"May 25, 2023","Columbus, OH"
OH,Toledo,Senior Data Scientist,Humana,"May 25, 2023","Toledo, OH"
OH,Springfield,Senior Data Scientist,Humana,"May 25, 2023","Springfield, OH"
OH,Columbus,Data Scientist (Engineer II)The College Entrance Examination Board,,"June 3, 2023","Columbus, OH"
OH,Columbus,Senior Data Scientist,The College Entrance Examination Board,"May 17, 2023","Columbus, OH"
OH,Cincinnati,Lead NLP Data Scientist,Humana,"June 1, 2023","Cincinnati, OH"
OH,Dublin,Associate Data Scientist,INSIGHT2PROFIT,"May 7, 2023","Dublin, OH"
OH,Columbus,Data Scientist (Engineer II)The College Entrance Examination Board,,"May 17, 2023","Columbus, OH"
OH,Columbus,Senior Data Scientist,Pearson,"June 3, 2023","Columbus, OH"
OH,Akron,Data Scientist - Remote,FIRSTENERGY SERVICE COMPANY,"May 11, 2023","Akron, OH"
OH,Dublin,Senior Data Scientist,TEKsystems,"May 24, 2023","Dublin, OH"
OH,Wright-Patterson Air Force Base,Senior Data Scientist,LINQUEST CORPORATION,"May 7, 2023","Wright-Patterson Air Force Base, OH"
OH,Columbus,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Columbus, OH"
OH,Cleveland,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Cleveland, OH"
OH,Dayton,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Dayton, OH"
OH,Toledo,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Toledo, OH"
OH,Cincinnati,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Cincinnati, OH"
OH,Columbus,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Columbus, OH"
OH,Columbus,Senior Data Scientist,Battelle Memorial Institute,"June 2, 2023","Columbus, OH"
OH,Columbus,Data Scientist - Bioeconomy,Battelle Memorial Institute,"June 2, 2023","Columbus, OH"
OH,Columbus,Cleared Data Scientist,Guidehouse,"April 6, 2023","Columbus, OH"
OH,Columbus,Data Scientist IIIBattelle Memorial Institute,,"May 26, 2023","Columbus, OH"
OH,Dublin,Sr. Data Scientist,Cardinal Health,"May 2, 2023","Dublin, OH"
OH,Dayton,Senior Data Scientist / Data Engineer,Linquest Corporation,"May 6, 2023","Dayton, OH"
OH,Columbus,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Columbus, OH"
OH,Dayton,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Dayton, OH"
OH,Columbus,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Columbus, OH"
OH,Columbus,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Columbus, OH"
OH,Cincinnati,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Cincinnati, OH"
OH,Toledo,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Toledo, OH"
OH,Columbus,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Columbus, OH"
OH,Cleveland,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Cleveland, OH"
OH,Columbus,Data Scientist II - IS Clinical Innovations,Nationwide Children's Hospital,"June 1, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Columbus, OH"
OH,Columbus,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Columbus, OH"
OH,Columbus,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Columbus, OH"
OH,Columbus,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Columbus, OH"
OH,Cincinnati,"Data Scientist, Master's Degree (Machine Learning and Operations Research)Procter & Gamble",,"April 30, 2023","Cincinnati, OH"
OH,Columbus,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Columbus, OH"
OH,Dayton,"Data Scientist - ELSYS - On Site- Dayton, Ohio - (Open Rank)Georgia Institute of Technology",,"May 4, 2023","Dayton, OH"
OH,Columbus,Data Engineer,American Chemical Society,"April 18, 2023","Columbus, OH"
OH,Columbus,Data Engineer,American Chemical Society,"April 18, 2023","Columbus, OH"
OH,MEDINA,Data Engineer,Robert Half,"May 27, 2023","MEDINA, OH"
OH,Beavercreek,AI/ML Scientist / Engineer,Riverside Research Institute,"April 19, 2023","Beavercreek, OH"
OH,Columbus,"Director, Analytical Scientist 83832Nationwide Insurance",,"May 14, 2023","Columbus, OH"
OH,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, OH"
OH,Columbus,"Business Intelligence Data Analyst - Nutrition - Columbus, OH/Abbott Park, IL (or any Plant Site in the US)Abbott",,"May 25, 2023","Columbus, OH"
OH,Columbus,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Columbus, OH"
OH,Cincinnati,Business Intelligence Engineer,Humana,"May 31, 2023","Cincinnati, OH"
OH,Columbus,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Columbus, OH"
OH,Columbus,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Columbus, OH"
OH,Beavercreek,Artificial Intelligence / Machine Learning Engineer - Jr,Riverside Research Institute,"May 18, 2023","Beavercreek, OH"
OH,Beavercreek,Artificial Intelligence / Machine Learning Engineer - Sr,Riverside Research Institute,"May 18, 2023","Beavercreek, OH"
OH,Cleveland,Senior Analytics Engineer,"ElasticSearch, Inc.","May 12, 2023","Cleveland, OH"
OH,Beavercreek,Artificial Intelligence / Machine Learning Engineer,Riverside Research Institute,"May 11, 2023","Beavercreek, OH"
OH,Ashland,Senior Data Engineer,Charles River Laboratories,"May 5, 2023","Ashland, OH"
OH,Wright-Patterson Air Force Base,Machine Learning Engineer,"Applied Research Solutions, Inc.","April 28, 2023","Wright-Patterson Air Force Base, OH"
OH,Columbus,Data Analytics Specialist,Cadmus,"April 19, 2023","Columbus, OH"
OH,Columbus,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Columbus, OH"
OK,Oklahoma City,Data Scientist,Ford Motor Company,"May 13, 2023","Oklahoma City, OK"
OK,Oklahoma City,Data Scientist,Deloitte,"April 22, 2023","Oklahoma City, OK"
OK,Tulsa,Data Scientist,Deloitte,"April 22, 2023","Tulsa, OK"
OK,Tulsa,Data Scientist,HP Inc.,"April 6, 2023","Tulsa, OK"
OK,Tulsa,Senior Data Scientist,Humana,"May 25, 2023","Tulsa, OK"
OK,Oklahoma City,Sr. Data Scientist,Paycom Online,"May 23, 2023","Oklahoma City, OK"
OK,Tulsa,Lead NLP Data Scientist,Humana,"June 1, 2023","Tulsa, OK"
OK,Oklahoma City,Senior Data Scientist,Pearson,"June 3, 2023","Oklahoma City, OK"
OK,Bartlesville,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Bartlesville, OK"
OK,Oklahoma City,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Oklahoma City, OK"
OK,Tulsa,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Tulsa, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Oklahoma City, OK"
OK,Oklahoma City,Cleared Data Scientist,Guidehouse,"April 6, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Tech Excellence Data Scientist, Mid",Booz Allen Hamilton,"April 26, 2023","Oklahoma City, OK"
OK,Oklahoma City,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Oklahoma City, OK"
OK,Oklahoma City,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Oklahoma City, OK"
OK,Oklahoma City,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Oklahoma City, OK"
OK,Oklahoma City,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Oklahoma City, OK"
OK,Oklahoma City,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Oklahoma City, OK"
OK,Tulsa,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Tulsa, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Oklahoma City, OK"
OK,Oklahoma City,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Oklahoma City, OK"
OK,Oklahoma City,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Oklahoma City, OK"
OK,Oklahoma City,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Oklahoma City, OK"
OK,Oklahoma City,Senior Data Scientist - REQ001119_43245530923_35-3175The,CollegeBoard,"May 31, 2023","Oklahoma City, OK"
